run;type;module;name;attrname;attrvalue;value
SlotDurationXMAC_short-279-20230507-17:30:15-5396;attr;SimMAC.sensorType1[1].energyStorage;residualEnergyCapacity:last;title;Residual energy capacity, last;
SlotDurationXMAC_short-279-20230507-17:30:15-5396;attr;SimMAC.sensorType1[1].energyStorage;residualEnergyCapacity:last;unit;J;
SlotDurationXMAC_short-279-20230507-17:30:15-5396;scalar;SimMAC.sensorType1[1].udp;packetSent:count;;;100
SlotDurationXMAC_short-279-20230507-17:30:15-5396;attr;SimMAC.sensorType1[1].udp;packetSent:count;interpolationmode;none;
SlotDurationXMAC_short-279-20230507-17:30:15-5396;attr;SimMAC.sensorType1[1].udp;packetSent:count;recordingmode;count;
SlotDurationXMAC_short-279-20230507-17:30:15-5396;attr;SimMAC.sensorType1[1].udp;packetSent:count;source;packetSent;
SlotDurationXMAC_short-279-20230507-17:30:15-5396;attr;SimMAC.sensorType1[1].udp;packetSent:count;title;packets sent, count;
SlotDurationXMAC_short-279-20230507-17:30:15-5396;scalar;SimMAC.sensorType1[2].energyStorage;residualEnergyCapacity:last;;;-1.5813484081124
SlotDurationXMAC_short-279-20230507-17:30:15-5396;attr;SimMAC.sensorType1[2].energyStorage;residualEnergyCapacity:last;interpolationmode;linear;
SlotDurationXMAC_short-279-20230507-17:30:15-5396;attr;SimMAC.sensorType1[2].energyStorage;residualEnergyCapacity:last;recordingmode;last;
SlotDurationXMAC_short-279-20230507-17:30:15-5396;attr;SimMAC.sensorType1[2].energyStorage;residualEnergyCapacity:last;source;residualEnergyCapacityChanged;
SlotDurationXMAC_short-279-20230507-17:30:15-5396;attr;SimMAC.sensorType1[2].energyStorage;residualEnergyCapacity:last;title;Residual energy capacity, last;
SlotDurationXMAC_short-279-20230507-17:30:15-5396;attr;SimMAC.sensorType1[2].energyStorage;residualEnergyCapacity:last;unit;J;
SlotDurationXMAC_short-279-20230507-17:30:15-5396;scalar;SimMAC.sensorType1[2].udp;packetSent:count;;;100
